v8-version,7,8,279,23,-node.46,0
tick,0x7f431f098257,2421365,0,0x0,4,0x10711d0,0x13d2f22,0xb4717c9ac31,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,LazyCompile,0,2421638,0xb4717ca1aa0,8742,Module.load internal/modules/cjs/loader.js:851:33,0x28a563730cf8,*
tick,0x1388fe0,2423478,0,0x0,0,0x7ffe76487638,0xb4717c9af21,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x13c171a,2424773,0,0x0,0,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x13c171a,2426776,0,0x0,0,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x138d00a,2427438,0,0x0,0,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x138d00a,2428667,0,0x0,0,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x14731d7,2430383,0,0x0,0,0x31e1029a41ee,0x31e1029a4029,0xb4717c958df,0x31e1029a3daa,0x31e1029a3ba8,0x31e1029a2236,0x31e1029a0fa1,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x13934b3,2431421,0,0x0,0,0x31e1029a0fa1,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2434135,0x29662ec2308e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/first_name.js:1:1,0x29662ec22fc0,~
tick,0x195bdb0,2436225,1,0xa0d4d0,2,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x7f431f098257,2436272,1,0xa0d4d0,3,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x7f431f098257,2436533,1,0xa0d4d0,3,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x7f431f38a29a,2437806,1,0xa0d4d0,3,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x7f431f38a29a,2438453,1,0xa0d4d0,3,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2439635,0x29662ec23136,38, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/first_name.js:1:1,0x29662ec22ff8,~
tick,0x7f431f098257,2441104,1,0xa0d4d0,3,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x1478db6,2441378,0,0x0,0,0x31e10299b338,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2313b,0x31e1029a51c4,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x143658e,2442871,0,0x0,0,0xb4717c87c0e,0xb4717c8f060,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2313b,0x31e1029a51c4,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xd5e870,2444886,0,0x0,0,0x108c7b0,0xb4717c8f614,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2313b,0x31e1029a51c4,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xd5e870,2445702,0,0x0,0,0x108c7b0,0xb4717c8f614,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec2313b,0x31e1029a51c4,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0x7f431f38ae9e,2447461,1,0xa26930,6,0xc08330,0x31e1029a28f3,0x31e1029a21bf,0x31e1029a0fa1,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2313b,0x31e1029a51c4,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2095c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2447666,0x29662ec23c8e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/female_first_name.js:1:1,0x29662ec23bc0,~
code-creation,Eval,12,2447769,0x29662ec23d3e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/female_first_name.js:1:1,0x29662ec23bf8,~
code-creation,Eval,12,2448176,0x29662ec24f16,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/male_first_name.js:1:1,0x29662ec24e48,~
code-creation,Eval,12,2448305,0x29662ec24fc6,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/male_first_name.js:1:1,0x29662ec24e80,~
tick,0x7f431f0a3639,2448761,1,0xa23060,6,0xc08330,0x31e1029a463c,0x1ef44b771a85,0x31e1029a22d5,0x31e1029a0fa1,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20968,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xbe3518,2450891,1,0xa0d4d0,2,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20968,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
tick,0xfdb6a8,2453961,1,0xa0d4d0,2,0xc08330,0x31e1029a5b72,0x31e1029a505d,0x31e1029a0faf,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20968,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2454269,0x29662ec29f5e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/last_name.js:1:1,0x29662ec29e90,~
code-creation,Eval,12,2454410,0x29662ec2a00e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/last_name.js:1:1,0x29662ec29ec8,~
tick,0x7f431f0a3639,2454851,0,0x0,0,0x7ffe76487568,0xb4717c8f899,0xb4717c9b097,0x31e10299b398,0x31e10299a382,0x31e10299a02c,0x31e1029a6629,0x29662ec20974,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2455016,0x29662ec2a3de,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/prefix.js:1:1,0x29662ec2a310,~
code-creation,Eval,12,2455104,0x29662ec2a48e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/prefix.js:1:1,0x29662ec2a348,~
code-creation,Eval,12,2455476,0x29662ec2a83e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/title.js:1:1,0x29662ec2a770,~
code-creation,Eval,12,2455820,0x29662ec2a966,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/title.js:1:1,0x29662ec2a7a8,~
code-creation,Eval,12,2456720,0x29662ec2ad1e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/name.js:1:1,0x29662ec2ac50,~
code-creation,Eval,12,2456747,0x29662ec2adce,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/name/name.js:1:1,0x29662ec2ac88,~
code-creation,Eval,12,2457013,0x29662ec2b1de,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/index.js:1:1,0x29662ec2b110,~
code-creation,Eval,12,2457042,0x29662ec2b32e,156, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/index.js:1:1,0x29662ec2b148,~
code-creation,Eval,12,2457323,0x29662ec2c4ce,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/country.js:1:1,0x29662ec2c400,~
code-creation,Eval,12,2457349,0x29662ec2c57e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/country.js:1:1,0x29662ec2c438,~
code-creation,Eval,12,2457523,0x29662ec2c94e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/building_number.js:1:1,0x29662ec2c880,~
code-creation,Eval,12,2457689,0x29662ec2c9fe,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/building_number.js:1:1,0x29662ec2c8b8,~
code-creation,Eval,12,2457897,0x29662ec2cdfe,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_prefix.js:1:1,0x29662ec2cd30,~
code-creation,Eval,12,2457916,0x29662ec2ceae,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_prefix.js:1:1,0x29662ec2cd68,~
code-creation,Eval,12,2458097,0x29662ec2d2ee,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/secondary_address.js:1:1,0x29662ec2d220,~
code-creation,Eval,12,2458116,0x29662ec2d39e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/secondary_address.js:1:1,0x29662ec2d258,~
code-creation,Eval,12,2458284,0x29662ec2d776,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/postcode.js:1:1,0x29662ec2d6a8,~
code-creation,Eval,12,2458302,0x29662ec2d826,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/postcode.js:1:1,0x29662ec2d6e0,~
code-creation,Eval,12,2458470,0x29662ec2de0e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/state.js:1:1,0x29662ec2dd40,~
code-creation,Eval,12,2458488,0x29662ec2debe,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/state.js:1:1,0x29662ec2dd78,~
code-creation,Eval,12,2458709,0x29662ec2e34e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/state_abbr.js:1:1,0x29662ec2e280,~
code-creation,Eval,12,2458732,0x29662ec2e3fe,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/state_abbr.js:1:1,0x29662ec2e2b8,~
tick,0x7f431f38ae9e,2459314,1,0xa26930,6,0xc08330,0x31e1029a28f3,0x31e1029a21bf,0x31e1029a0fa1,0xb4717ca2d88,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec2098c,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x29662ec20402,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e057c7,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x31e10299a02c,0x31e1029a6629,0x16dd26e03c4b,0x31e1029a51c4,0x31e1029a0faf,0x31e1029a067e,0x31e10299a492,0x120862123b2d,0x9e5290,0xc5bc19b569a,0x13bdfd3
code-creation,Eval,12,2459643,0x29662ec356ae,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/city_name.js:1:1,0x29662ec355e0,~
code-creation,Eval,12,2459697,0x29662ec3575e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/city_name.js:1:1,0x29662ec35618,~
code-creation,Eval,12,2460491,0x29662ec35b16,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/city.js:1:1,0x29662ec35a48,~
code-creation,Eval,12,2460654,0x29662ec35bc6,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/city.js:1:1,0x29662ec35a80,~
code-creation,Eval,12,2460878,0x29662ec35f8e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_name.js:1:1,0x29662ec35ec0,~
code-creation,Eval,12,2460905,0x29662ec3603e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_name.js:1:1,0x29662ec35ef8,~
code-creation,Eval,12,2461079,0x29662ec3640e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_address.js:1:1,0x29662ec36340,~
code-creation,Eval,12,2461098,0x29662ec364be,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/street_address.js:1:1,0x29662ec36378,~
code-creation,Eval,12,2461257,0x29662ec3688e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/default_country.js:1:1,0x29662ec367c0,~
code-creation,Eval,12,2461275,0x29662ec3693e,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/address/default_country.js:1:1,0x29662ec367f8,~
code-creation,Eval,12,2461487,0x29662ec36d7e,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/company/index.js:1:1,0x29662ec36cb0,~
code-creation,Eval,12,2461540,0x29662ec36e8e,108, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/company/index.js:1:1,0x29662ec36ce8,~
code-creation,Eval,12,2461731,0x29662ec372e6,6, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/company/suffix.js:1:1,0x29662ec37218,~
code-creation,Eval,12,2462027,0x29662ec37396,11, /home/franco/Desktop/coder/clase_16/desafio/node_modules/faker/lib/locales/pl/company/suffix.js:1:1,0x29662ec37250,~
